id,user_id,course_id,enrollment_mode,is_active,weeks_since_enrollment,mooc_grade_percentage,mooc_letter_grade,mooc_is_passed,progress_percent,current_chapter,current_section,current_unit,mooc_completion_rate,overall_completion,completed_blocks,total_blocks,last_activity,days_since_last_activity,access_frequency,active_days,h5p_total_contents,h5p_completed_contents,h5p_total_score,h5p_total_max_score,h5p_overall_percentage,h5p_total_time_spent,h5p_completion_rate,video_total_videos,video_completed_videos,video_in_progress_videos,video_total_duration,video_total_watched_time,video_completion_rate,video_watch_rate,quiz_attempts,h5p_avg_score,quiz_completion_rate,forum_posts,forum_comments,forum_upvotes,discussion_threads_count,discussion_comments_count,discussion_total_interactions,discussion_questions_count,discussion_total_upvotes,relative_to_course_problem_score,relative_to_course_completion,relative_to_course_video_completion,relative_to_course_discussion,performance_percentile,is_below_course_average,is_top_performer,is_bottom_performer,updated_at,extraction_batch_id,is_passed
649,1382,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,7.0,,0.0,37.02,Chương 5: Các công cụ thị trường tài chính,Thương phiếu,Thương phiếu,36.75,37.02,67,181,2025-11-16 18:26:30,127,0.0,0,33,33,1462,1462,100.0,13278,100.0,34,34,0,28324,28324,100.0,100.0,33,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
650,1383,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,84.0,Pass,1.0,93.37,Giới thiệu,Đề cương MOOCS_Nguyên lý thị trường tài chính,Đề cương MOOCS_Nguyên lý thị trường tài chính,92.31,93.37,169,181,2025-11-25 16:52:20,118,0.0,0,85,72,3386,3808,89.02,19662,84.71,86,84,2,67123,66974,97.67,99.78,72,89.02,84.71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
651,1384,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,89.0,Pass,1.0,28.18,Chương 9: Đo lường lãi suất,"Vay đơn, vay hoàn trả cố định","Vay đơn, vay hoàn trả cố định",71.79,28.18,51,181,2025-11-25 16:37:20,118,0.0,0,25,25,1106,1106,100.0,0,100.0,26,26,0,22015,22015,100.0,100.0,25,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
652,1385,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,82.0,Pass,1.0,85.64,Chương 12: Một số vấn đề cơ bản về tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,76.92,85.64,155,181,2025-11-20 15:15:21,123,0.0,0,77,77,3484,3484,100.0,357702,100.0,78,78,0,60020,60020,100.0,100.0,77,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
653,1386,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,71.0,Pass,1.0,100.0,Chương 9: Đo lường lãi suất,Slide bài giảng tóm tắt chương 9,Slide bài giảng tóm tắt chương 9,97.44,100.0,181,181,2025-11-25 09:32:46,118,0.0,0,90,90,4058,4058,100.0,215214,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
654,1387,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,88.0,Pass,1.0,44.75,"Chương 11: Các yếu tố ảnh hưởng đến lãi suất, cấu trúc rủi ro và kỳ hạn của lãi suất",Lý thuyết khuôn mẫu ưa thích tính thanh khoản,Lý thuyết khuôn mẫu ưa thích tính thanh khoản (tiếp theo),63.25,44.75,81,181,2025-11-25 07:30:49,118,0.0,0,35,29,1242,1470,86.56,37204,82.86,50,46,4,39892,37852,92.0,94.89,29,86.56,82.86,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
655,1388,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,91.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-16 09:12:17,127,0.0,0,90,90,4058,4058,100.0,33568,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
656,1389,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,53.0,Pass,1.0,100.0,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,97.44,100.0,181,181,2025-11-22 04:33:00,121,0.0,0,90,90,4058,4058,100.0,24558,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
657,1390,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,83.0,Pass,1.0,32.6,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),44.44,32.6,59,181,2025-11-17 07:01:15,126,0.0,0,29,29,1262,1262,100.0,47628,100.0,30,30,0,25429,25429,100.0,100.0,29,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
658,1391,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,84.0,Pass,1.0,100.0,Giới thiệu,Tổng quan khóa học,Tổng quan khóa học,99.15,100.0,181,181,2025-11-22 13:50:41,121,0.0,0,90,90,4058,4058,100.0,93546,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
659,1392,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,89.0,Pass,1.0,13.26,Chương 2: Đại cương về tài chính,Slide bài giảng tóm tắt chương 2,Slide bài giảng tóm tắt chương 2,18.8,13.26,24,181,2025-11-20 10:06:55,123,0.0,0,12,12,468,468,100.0,2720,100.0,12,12,0,9920,9920,100.0,100.0,12,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
660,1393,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,84.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-25 21:39:21,118,0.0,0,90,37,2210,4058,56.1,233214,41.11,91,91,0,70352,70080,100.0,99.61,37,56.1,41.11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
661,1394,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,72.0,Pass,1.0,100.0,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,99.15,100.0,181,181,2025-11-11 15:05:18,132,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
662,1395,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,87.0,Pass,1.0,100.0,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",99.15,100.0,181,181,2025-11-14 15:18:20,129,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,1,0,1,1,2,0.0,0.0,0.0,1.0,90.0,0,1,0,2026-03-23 10:33:23,,1
663,1396,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,43.0,,0.0,64.09,Chương 6: Chi phí giao dịch và thông tin bất cân xứng,Bài tập tình huống,Thông tin bất cân xứng và Khủng hoảng tài chính,64.1,64.09,116,181,2025-11-19 18:27:36,124,0.0,0,58,58,2628,2628,100.0,0,100.0,58,58,0,42803,42803,100.0,100.0,58,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
664,1397,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,84.0,Pass,1.0,66.85,Chương 12: Một số vấn đề cơ bản về tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,99.15,66.85,121,181,2025-11-25 13:54:55,118,0.0,0,60,60,2788,2788,100.0,0,100.0,61,61,0,48551,48551,100.0,100.0,60,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
665,1398,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,37.57,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,41.03,37.57,68,181,2025-11-21 08:34:04,122,0.0,0,34,34,1442,1442,100.0,0,100.0,34,34,0,27363,27363,100.0,100.0,34,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
666,1399,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,86.0,Pass,1.0,37.02,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,46.15,37.02,67,181,2025-11-20 12:49:16,123,0.0,0,33,33,1524,1524,100.0,6292,100.0,34,34,0,27979,27979,100.0,100.0,33,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
667,1400,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,23.0,79.0,Pass,1.0,100.0,Chương 6: Chi phí giao dịch và thông tin bất cân xứng,Slide bài giảng tóm tắt chương 6,Bài đọc mở rộng Chương 6,99.15,100.0,181,181,2025-11-13 13:09:07,130,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
668,1401,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,93.0,Pass,1.0,1.1,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),5.98,1.1,2,181,2025-11-15 02:14:02,128,0.0,0,1,1,54,54,100.0,0,100.0,1,1,0,910,910,100.0,100.0,1,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
669,1402,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,82.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-15 15:46:31,128,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
670,1403,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,89.0,Pass,1.0,28.73,Chương 1: Đại cương về tiền tệ,Cung tiền và Đo lường (cung) tiền,Cung tiền và Đo lường (cung) tiền,41.03,28.73,52,181,2025-12-28 07:44:12,85,0.0,0,26,10,630,1234,55.54,7688,38.46,27,26,1,22687,22060,96.3,97.24,10,55.54,38.46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
671,1404,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,87.0,Pass,1.0,31.49,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,35.04,31.49,57,181,2025-11-16 17:56:33,127,0.0,0,28,28,1372,1372,100.0,6796,100.0,29,29,0,24445,24445,100.0,100.0,28,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
672,1405,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,37.0,,0.0,35.36,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",41.88,35.36,64,181,2025-11-26 03:16:20,117,0.0,0,31,24,1156,1490,82.85,12676,77.42,35,33,2,29139,28097,94.29,96.42,24,82.85,77.42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
673,1406,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,24.0,0.0,,0.0,2.21,Chương 1: Đại cương về tiền tệ,Khái niệm tiền và chức năng của tiền,Khái niệm tiền và chức năng của tiền,3.42,2.21,4,181,2025-10-04 16:43:27,170,0.0,0,2,2,32,32,100.0,0,100.0,2,2,0,1757,1757,100.0,100.0,2,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
674,1407,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,78.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-16 16:36:04,127,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
675,1408,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,20.0,87.0,Pass,1.0,35.36,Chương 12: Một số vấn đề cơ bản về tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,Chế độ tỷ giá và chính sách tỷ giá,35.9,35.36,64,181,2025-11-20 03:55:44,123,0.0,0,32,32,1534,1534,100.0,8920,100.0,32,32,0,24689,24689,100.0,100.0,32,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
676,1409,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,6.0,,0.0,51.38,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,52.99,51.38,93,181,2025-11-19 21:32:16,124,0.0,0,46,46,2022,2022,100.0,0,100.0,47,47,0,38364,38364,100.0,100.0,46,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
677,1410,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,9.0,,0.0,32.6,Chương 5: Các công cụ thị trường tài chính,"Mortgage, mortgage-backed securities, vay thương mại và tiêu dùng","Mortgage, mortgage-backed securities, vay thương mại và tiêu dùng",32.48,32.6,59,181,2025-11-21 10:30:09,122,0.0,0,29,29,1238,1238,100.0,0,100.0,30,30,0,25206,25206,100.0,100.0,29,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
678,1411,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,7.73,Chương 10: Lý thuyết lượng cầu tài sản,Slide bài giảng tóm tắt chương 10,Slide bài giảng tóm tắt chương 10,18.8,7.73,14,181,2025-11-17 06:02:50,126,0.0,0,7,7,242,242,100.0,5346,100.0,7,7,0,5879,5879,100.0,100.0,7,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
679,1412,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,79.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-15 04:24:32,128,0.0,0,90,90,4058,4058,100.0,72850,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
680,1413,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,86.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-20 13:33:24,123,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
681,1414,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,24.0,54.0,Pass,1.0,75.69,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,77.78,75.69,137,181,2025-11-24 14:53:11,119,0.0,0,68,68,3126,3126,100.0,63978,100.0,69,69,0,53925,53925,100.0,100.0,68,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
682,1415,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,83.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-17 07:42:50,126,0.0,0,90,90,4058,4058,100.0,291546,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
683,1416,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,89.0,Pass,1.0,51.93,Chương 12: Một số vấn đề cơ bản về tỷ giá,Cơ sở hình thành tỉ giá,"Quy luật một giá và thuyết ngang giá sức mua, ngang bằng lãi suất",56.41,51.93,94,181,2025-11-16 16:42:48,127,0.0,0,47,47,2162,2162,100.0,8862,100.0,47,47,0,34530,34530,100.0,100.0,47,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
684,1417,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,27.0,,0.0,56.91,Chương 7: Các định chế tài chính trung gian,Tổ chức tiết kiệm hợp đồng xử lý thông tin bất cân xứng như thế nào,Tổ chức tiết kiệm hợp đồng xử lý thông tin bất cân xứng như thế nào,56.41,56.91,103,181,2025-11-17 15:00:56,126,0.0,0,51,51,2338,2338,100.0,107132,100.0,52,52,0,42061,42061,100.0,100.0,51,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
685,1418,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,0.0,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,10.26,0.0,0,0,2025-11-25 18:37:13,118,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,,0
686,1419,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,86.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-15 11:03:48,128,0.0,0,90,90,4058,4058,100.0,53460,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
687,1422,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,88.0,Pass,1.0,76.24,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,95.73,76.24,138,181,2025-11-25 18:17:58,118,0.0,0,59,59,2738,2738,100.0,0,100.0,91,79,12,70352,69251,86.81,98.44,59,100.0,100.0,0,0,0,7,20,27,0,12,0.0,0.0,0.0,27.0,90.0,0,1,0,2026-03-23 10:33:23,,1
688,1423,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,31.0,,0.0,29.28,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",64.1,29.28,53,181,2025-12-01 06:53:14,112,0.0,0,26,26,1164,1164,100.0,33518,100.0,30,27,3,24993,23167,90.0,92.69,26,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
689,1425,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,24.0,0.0,,0.0,2.21,Giới thiệu,Giới thiệu môn học,Giới thiệu,2.56,2.21,4,181,2025-10-02 07:35:26,172,0.0,0,2,2,32,32,100.0,0,100.0,2,2,0,1757,1757,100.0,100.0,2,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
690,1426,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,1.1,Chương 1: Đại cương về tiền tệ,Khái niệm tiền và chức năng của tiền,Khái niệm tiền và chức năng của tiền,2.56,1.1,2,181,2025-09-25 13:53:39,179,0.0,0,1,1,10,10,100.0,0,100.0,1,1,0,914,914,100.0,100.0,1,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
691,1427,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,86.0,Pass,1.0,69.06,"Chương 11: Các yếu tố ảnh hưởng đến lãi suất, cấu trúc rủi ro và kỳ hạn của lãi suất",Lý thuyết khuôn mẫu tiền vay,Lý thuyết khuôn mẫu tiền vay (tiếp theo),80.34,69.06,125,181,2025-11-26 03:24:13,117,0.0,0,62,62,2906,2906,100.0,38934,100.0,78,63,15,60529,54716,80.77,90.4,62,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
692,1428,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,83.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-20 07:43:35,123,0.0,0,90,90,4058,4058,100.0,36108,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,11,11,0,0,0.0,0.0,0.0,11.0,90.0,0,1,0,2026-03-23 10:33:23,,1
693,1429,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,5.52,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,6.84,5.52,10,181,2025-09-26 15:29:27,178,0.0,0,5,5,158,158,100.0,0,100.0,5,5,0,4136,4136,100.0,100.0,5,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
694,1430,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,79.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-12 06:51:03,131,0.0,0,90,90,4058,4058,100.0,97816,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
695,1431,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,0.0,,0.0,7.73,Chương 5: Các công cụ thị trường tài chính,Slide bài giảng tóm tắt chương 5,Slide bài giảng tóm tắt chương 5,13.68,7.73,14,181,2025-10-29 12:54:10,145,0.0,0,7,7,234,234,100.0,0,100.0,7,7,0,5992,5992,100.0,100.0,7,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
696,1432,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,84.0,Pass,1.0,100.0,Giới thiệu,Giới thiệu môn học,Giới thiệu,99.15,100.0,181,181,2025-11-17 05:32:42,126,0.0,0,90,90,4058,4058,100.0,22338,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,3,0,3,0,0,0.0,0.0,0.0,3.0,90.0,0,1,0,2026-03-23 10:33:23,,1
697,1436,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,71.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-19 12:58:37,124,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
698,1437,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,79.0,Pass,1.0,2.21,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,11.97,2.21,4,181,2025-11-03 04:41:27,140,0.0,0,2,2,168,168,100.0,0,100.0,2,2,0,1385,1385,100.0,100.0,2,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
699,1439,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,89.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-21 12:18:20,122,0.0,0,90,90,4058,4058,100.0,14546,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
700,1440,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,25.0,41.0,,0.0,81.22,Chương 12: Một số vấn đề cơ bản về tỷ giá,"Khái niệm, vai trò của tỉ giá và thị trường ngoại hối","Khái niệm, vai trò của tỉ giá và thị trường ngoại hối",81.2,81.22,147,181,2025-11-27 15:16:40,116,0.0,0,73,73,3362,3362,100.0,0,100.0,75,74,1,58357,58281,98.67,99.87,73,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
